,id,preprocessed
3191,2613,"['phenylmercury', 'amonium']"
3192,2614,['compound']
3193,2615,['tetraetileno']
3194,2616,[]
3195,2617,[]
3196,2618,['organossilicico']
3197,2619,['difenylphosphonate']
3198,2620,"['salt', 'monoisopropilamine']"
3199,2621,[]
3200,2622,['trichlorfon']
3201,2623,['ammonium']
3202,2624,['ethylhexyl']
3203,2625,"['fosfonometiliminodiacetico', 'acid', 'trimetilfosfonico']"
3204,2626,"['acid', 'salt', 'fotemustine']"
3205,2627,[]
3206,2628,[]
3207,2629,['ciexatin']
3208,2630,[]
3209,2631,['oxido']
3210,2632,[]
3211,2633,['enalapril']
3212,2634,"['tromethamine', 'salt']"
3213,2635,"['heterocyclic', 'ring']"
3214,2636,['benomyl']
3215,2637,['oxfendazole']
3216,2638,"['albendazole', 'albendazole', 'sulphoxide']"
3217,2639,[]
3218,2640,[]
3219,2641,[]
3220,2642,"['compound', 'ring']"
3221,2643,['triadimenol']
3222,2644,['triadimefon']
3223,2645,"['o', 'pheny']"
3224,2646,"['compound', 'ring']"
3225,2647,['ethyl']
3226,2648,['acid']
3227,2649,[]
3228,2650,"['methyl', 'sulphate']"
3229,2651,"['hydrazide', 'salt']"
3230,2652,"['compound', 'atom']"
3231,2653,[]
3232,2654,"['thiazolidine', 'hydrochloride']"
3233,2655,[]
3234,2656,"['thiazole', 'ring']"
3235,2659,['acid']
3236,2660,"['calcium', 'lactobionate']"
3237,2661,"['calcium', 'bromolactobionate']"
3238,2662,"['salt', 'acid']"
3239,2663,[]
3240,2664,"['calcium', 'sodium', 'diphosphate']"
3241,2665,[]
3242,2666,"['calcium', 'lactogluconate']"
3243,2667,"['ether', 'ester', 'sugar', 'salt']"
3244,2668,['salt']
3245,2669,['salt']
3246,2670,['potassium']
3247,2671,"['penicillin', 'potassium', 'derivative', 'salt']"
3248,2672,['potassium']
3249,2673,"['g', 'benzathine']"
3250,2674,['procaine']
3251,2675,"['derivative', 'salt']"
3252,2676,['acid']
3253,2677,['sulphate']
3254,2678,"['streptomycin', 'derivative', 'salt']"
3255,2679,"['tetracycline', 'hydrochloride']"
3256,2680,['oxytetracycline']
3257,2681,['minocycline']
3258,2682,"['salt', 'minocycline']"
3259,2683,"['derivative', 'salt']"
3260,2684,"['aminoethanol', 'salt']"
3261,2685,"['aminoethanol', 'salt']"
3262,2686,"['dialkyl', 'aminoethanol', 'salt']"
3263,2687,['salt']
3264,2688,['salt']
3265,2689,"['alkyl', 'diethanolamine', 'salt']"
3266,2690,"['p', 'propanodiol']"
3267,2691,[]
3268,2692,['hydrochloride']
3269,2693,['myrtecaine']
3270,2694,['citrate']
3271,2695,['salt']
3272,2696,"['aminoalcohol', 'ether', 'ester', 'salt']"
3273,2697,"['acid', 'salt']"
3274,2698,"['dianisidine', 'salt']"
3275,2699,"['anisidine', 'phenetidine', 'salt']"
3276,2700,"['p', 'aminophenol']"
3277,2701,"['o', 'aminophenol', 'm', 'aminophenol', 'salt']"
3278,2702,['salt']
3279,2703,"['ether', 'ester', 'salt']"
3280,2704,[]
3281,2705,"['salt', 'clotiazepam', 'cloxazolam', 'dextromoramide']"
3282,2706,['salt']
3283,2707,['salt']
3284,2708,['salt']
3285,2709,[]
3286,2710,[]
3287,2711,['salt']
3288,2712,['salt']
3289,2713,"['pemoline', 'salt']"
3290,2714,"['part', 'pericardia', 'animal', 'swine']"
3291,2715,"['liver', 'powder']"
3292,2716,"['otra', 'gland', 'organ', 'powder']"
3293,2717,['animal']
3294,2718,"['serum', 'sorum']"
3295,2719,['serum']
3296,2720,['serum']
3297,2721,"['antipyogen', 'serum']"
3298,2722,['serum']
3299,2723,"['antiserum', 'polyvalent']"
3300,2724,"['specific', 'animal', 'human']"
3301,2725,['albumin']
3302,2726,['rho']
3303,2727,"['serum', 'immunoglobin']"
3304,2728,['concentrate']
3305,2729,"['albumin', 'format', 'preparation', 'diagnostic']"
3306,2730,"['monoclonal', 'buffer', 'solution', 'albumin']"
3307,2731,"['blood', 'fraction']"
3308,2732,['human']
3309,2733,[]
3310,2734,['urokinase']
3311,2735,"['hydrochloride', 'association']"
3312,2736,['solution']
3313,2738,['salt']
3314,2739,"['choline', 'derivative']"
3315,2740,"['hydroxypropyltrimethylammonium', 'chloride']"
3316,2741,[]
3317,2742,"['benzyl', 'dimethylammonium']"
3318,2743,[]
3319,2744,"['ammonium', 'salt', 'hydroxide']"
3320,2745,"['chloro', 'methylacetoacetamide']"
3321,2746,"['acetoacetamide', 'derivative', 'salt']"
3322,2747,"['n', 'methylformamide']"
3323,2748,['dimethyllformamide']
3324,2749,['formamide']
3325,2750,['acrylamide']
3326,2751,['methacrylamide']
3327,2752,['derivative']
3328,2753,[]
3329,2754,[]
3330,2755,"['crotoamide', 'derivative']"
3331,2756,[]
3332,2757,[]
3333,2758,[]
3334,2759,[]
3335,2760,[]
3336,2761,"['clonidine', 'hydrochloride']"
3337,2762,['nitrate']
3338,2763,['clotrimazole']
3339,2764,"['heterocyclic', 'cycle']"
3340,2765,['salt']
3341,2766,"['hydroxymethylimidazole', 'salt']"
3342,2767,[]
3343,2768,['salt']
3344,2769,['salt']
3345,2770,['undecanoylimidazoline']
3346,2771,[]
3347,2772,"['heterocyclic', 'cycle']"
3348,2773,[]
3349,2774,"['salt', 'pyridine']"
3350,2775,"['piperidine', 'salt']"
3351,2776,[]
3352,2777,[]
3353,2778,"['salt', 'alfentanil']"
3354,2779,[]
3355,2780,['bromazepam']
3356,2781,"['salt', 'bezitramida']"
3357,2782,['salt']
3358,2783,['diphenoxylate']
3359,2784,"['diphenoxylate', 'hydrochloride']"
3360,2785,"['diphenoxylate', 'salt']"
3361,2786,['diphenoxin']
3362,2787,['salt']
3363,2788,"['morpholine', 'salt']"
3364,2789,"['pirenoxine', 'sodium', 'salt', 'catalin', 'sodium']"
3365,2790,[]
3366,2791,['anhydride']
3367,2792,[]
3368,2793,['compound']
3369,2794,[]
3370,2795,['thymidine']
3371,2796,['furazolidone']
3372,2797,['cytarabine']
3373,2798,['oxadiazon']
3374,2799,[]
3375,2800,"['compound', 'nitrogen', 'hetero', 'atom']"
3376,2801,[]
3377,2802,['hydrochloride']
3378,2803,[]
3379,2804,"['acid', 'salt']"
3380,2805,['propiconazole']
3381,2806,"['compound', 'atom']"
3382,2807,['toluenesulphonamide']
3383,2808,[]
3384,2809,[]
3385,2810,['sulfaguanidine']
3386,2811,['sulfluramid']
3387,2812,"['vaccine', 'anticatarrh', 'antipyogen', 'dose']"
3388,2813,"['vaccine', 'medicine', 'dose']"
3389,2814,"['vaccine', 'rabie']"
3390,2815,['vaccine']
3391,2816,"['vaccine', 'keratoconjunctivitis']"
3392,2817,"['vaccine', 'distemper']"
3393,2818,"['vaccine', 'leptospirosis']"
3394,2819,"['vaccine', 'foot', 'mouth']"
3395,2820,"['vaccine', 'disease', 'newcastle']"
3396,2821,[]
3397,2822,"['vaccine', 'medicine']"
3398,2823,"['reagent', 'origin']"
3399,2824,"['anti', 'toxin', 'origin']"
3400,2825,['tuberculin']
3401,2826,"['culture', 'microorganism', 'animal', 'medic']"
3402,2827,"['culture', 'microorganism', 'medic']"
3403,2828,['saxitoxin']
3404,2829,[]
3405,2830,"['culture', 'microorganism', 'product']"
3406,2831,"['salt', 'dose']"
3407,2833,"['acetamidobenzoic', 'acid']"
3408,2834,['salt']
3409,2835,[]
3410,2836,[]
3411,2837,['aminoacetanilide']
3412,2838,[]
3413,2839,['hydrochloride']
3414,2840,['dimethoxyacetanilide']
3415,2841,"['derivative', 'acetanilide', 'salt']"
3416,2842,"['anilide', 'acid']"
3417,2843,[]
3418,2844,['propoxur']
3419,2845,[]
3420,2846,['carbamate']
3421,2847,['teclozan']
3422,2848,[]
3423,2849,['metolachlor']
3424,2850,['acid']
3425,2851,['iodamide']
3426,2852,"['p', 'acid', 'chloride']"
3427,2853,['acid']
3428,2854,"['acetamide', 'derivative']"
3429,2855,[]
3430,2856,['hydrochloride']
3431,2857,"['derivative', 'salt']"
3432,2858,['propanil']
3433,2859,[]
3434,2862,['terfenadine']
3435,2864,['acid']
3436,2865,"['dicarboxypyridine', 'epdc']"
3437,2867,['ol']
3438,2868,"['diphenoxine', 'salt']"
3439,2869,['salt']
3440,2871,"['diphenoxylate', 'hydrochloride']"
3441,2872,"['hydrochloride', 'meperidine', 'pethidine', 'hydrochloride']"
3442,2874,['nitrendipine']
3443,2875,['pirilamine']
3444,2877,['quinuclidinyl']
3445,2878,['nimodipine']
3446,2880,"['pipradrol', 'pipradol', 'salt']"
3447,2881,['pethidine']
3448,2882,['trimeperidine']
3449,2883,['diphenoxylate']
3450,2884,[]
3451,2885,"['quinuclidinyle', 'benzylate']"
3452,2886,['sulphonamide']
3453,2887,[]
3454,2888,"['alcohol', 'retinol']"
3455,2889,"['vitamin', 'alcohol']"
3456,2890,"['palmitate', 'vitamin', 'alcohol']"
3457,2891,"['vitamin', 'alcohol']"
3458,2892,"['vitamin', 'derivative']"
3459,2893,['vitamin']
3460,2894,"['vitamin', 'mononitrate']"
3461,2895,"['vitamin', 'derivative']"
3462,2896,['riboflavine']
3463,2897,"['sodium', 'vitamin']"
3464,2898,"['derivative', 'vitamin']"
3465,2899,"['d', 'pantothenate']"
3466,2900,"['dl', 'vitamin', 'der']"
3467,2901,[]
3468,2902,['hydrochloride']
3469,2903,"['derivative', 'vitamin']"
3470,2904,['o']
3471,2905,"['o', 'ph']"
3472,2906,['oxazepam']
3473,2907,[]
3474,2908,['triazolam']
3475,2909,['camazepam']
3476,2910,['clonazepam']
3477,2911,[]
3478,2912,"['salt', 'ester', 'diazepine', 'ring']"
3479,2913,['iminoestilbene']
3480,2914,['carbamazepine']
3481,2915,['hydrochloride']
3482,2916,['carbothioate']
3483,2917,['hexamethyleneimine']
3484,2918,"['compound', 'azepine', 'ring']"
3485,2919,"['derivative', 'salt']"
3486,2920,[]
3487,2921,['sultopride']
3488,2922,[]
3489,2923,"['derivative', 'salt']"
3490,2924,['enalapril']
3491,2925,['tromethamine']
3492,2926,['salt']
3493,2927,"['compound', 'pyrrol', 'ring']"
3494,2928,['benomyl']
3495,2929,['oxfendazole']
3496,2930,"['albendazole', 'albendazole', 'sulphoxide']"
3497,2931,[]
3498,2932,['salt']
3499,2933,['salt']
3500,2934,['salt']
3501,2935,"['morphine', 'derivative', 'salt']"
3502,2936,"['opium', 'alkaloid', 'derivative', 'salt']"
3503,2937,['salt']
3504,2938,"['straw', 'concentrate']"
3505,2939,['salt']
3506,2940,"['opium', 'alkaloid', 'derivative', 'salt']"
3507,2941,"['concentrate', 'straw']"
3508,2942,['salt']
3509,2943,"['codeine', 'salt']"
3510,2944,['salt']
3511,2945,['salt']
3512,2946,['salt']
3513,2947,['salt']
3514,2948,"['heroin', 'salt']"
3515,2949,['salt']
3516,2950,['salt']
3517,2951,['morphine']
3518,2952,"['hydrochloride', 'morphine', 'sulphate']"
3519,2953,[]
3520,2954,"['nicomorphine', 'salt']"
3521,2955,"['oxycodone', 'salt']"
3522,2956,['salt']
3523,2957,['salt']
3524,2958,"['c', 'sodium']"
3525,2959,['c']
3526,2960,"['medicine', 'compound', 'amine', 'function']"
3527,2961,"['metoclopramide', 'dose']"
3528,2962,"['c', 'atenolol', 'prilocaine', 'dose']"
3529,2963,"['c', 'lidocaine', 'hydrochloride']"
3530,2964,"['fenproporex', 'dose']"
3531,2965,"['c', 'paracetamol', 'dose']"
3532,2966,"['c', 'amitraz', 'cypermethrin', 'dose']"
3533,2967,"['c', 'chlorhexidine', 'salt', 'dose']"
3534,2968,"['c', 'carmustine', 'lomustine', 'dose']"
3535,2969,['function']
3536,2970,"['c', 'isossorbide', 'dinitrate']"
3537,2971,"['tiapride', 'dose']"
3538,2972,"['disodium', 'dose']"
3539,2973,"['hydrochloride', 'dose']"
3540,2974,['dose']
3541,2975,['phos']
3542,2976,"['phosphorothioate', 'derivative', 'salt']"
3543,2977,[]
3544,2978,['disulfoton']
3545,2979,['ethion']
3546,2980,['dimethoate']
3547,2981,"['o', 'dimethyl']"
3548,2982,['prophenofos']
3549,2983,[]
3550,2984,"['phosphorodithioate', 'derivative', 'salt']"
3551,2985,['acephate']
3552,2986,['methamidophos']
3553,2987,"['phosphorodamidethioate', 'derivative', 'salt']"
3554,2988,[]
3555,2989,[]
3556,2990,['sulphone']
3557,2991,"['chloroethyl', 'chloromethyl', 'sulphide']"
3558,2992,"['chloroethyl', 'sulphide']"
3559,2993,[]
3560,2994,[]
3561,2995,['propane']
3562,2996,['butane']
3563,2997,['pentane']
3564,2998,"['chloroethylthiomethyl', 'oxide']"
3565,2999,"['chloroethylthiomethyl', 'oxide']"
3566,3000,[]
3567,3001,"['derivative', 'ergocristine', 'salt']"
3568,3002,"['alkaloid', 'rye', 'ergot', 'derivative']"
3569,3003,"['nicotine', 'salt']"
3570,3004,"['n', 'butylscopolammonium', 'bromide']"
3571,3005,"['escopolamine', 'derivative', 'salt']"
3572,3006,"['derivative', 'salt']"
3573,3007,['hydrochloride']
3574,3008,"['pilocarpine', 'salt']"
3575,3009,['salt']
3576,3010,['salt']
3577,3011,"['ecgonine', 'salt']"
3578,3012,"['derivative', 'cocaine', 'salt']"
3579,3013,['phthalylsulfathiazol']
3580,3014,"['c', 'fluphenazine', 'enanthate']"
3581,3015,"['c', 'furosemide', 'chlorthalidone']"
3582,3016,"['c', 'tizanidine', 'hydrochloride']"
3583,3017,['c']
3584,3018,"['medicament', 'c', 'compound']"
3585,3019,"['pollen', 'extract', 'dose']"
3586,3020,"['medicament', 'c', 'disophenol', 'chyrsarobin']"
3587,3021,"['resinate', 'dose']"
3588,3022,"['group', 'dose']"
3589,3023,"['c', 'propofol', 'dose']"
3590,3024,"['iron', 'dextran', 'complex']"
3591,3025,"['product', 'use']"
3592,3026,"['salt', 'dose']"
3593,3027,"['salt', 'dose']"
3594,3028,"['benzathine', 'dose']"
3595,3029,"['g', 'potassium', 'dose']"
3596,3030,[]
3597,3031,['tetraoctyltin']
3598,3032,['cyhexatin']
3599,3033,['triphenyltin']
3600,3034,"['fenbutatin', 'oxide']"
3601,3035,"['dimethyltin', 'salt', 'acid']"
3602,3036,['compound']
3603,3037,"['acid', 'salt']"
3604,3038,['chlorovinyldichloroarsine']
3605,3039,[]
3606,3040,[]
3607,3041,['compound']
3608,3042,"['aluminium', 'trichloride']"
3609,3043,"['aluminium', 'chloride']"
3610,3044,"['aluminium', 'compound']"
3611,3045,"['phosphonofluoridate', 'o']"
3612,3046,"['o', 'methylphosphonochloridate']"
3613,3047,"['o', 'methylphosphonochloridate']"
3614,3048,['difluoride']
3615,3049,['phosphonit']
3616,3050,"['atom', 'alkyle', 'group']"
3617,3051,[]
3618,3052,['nordazepam']
3619,3053,['oxazepam']
3620,3054,"['salt', 'nimetazepam', 'nitrazepam', 'nordazepam', 'oxazepam']"
3621,3055,['pinazepam']
3622,3056,['pyrovalerone']
3623,3057,[]
3624,3058,"['salt', 'pinazepam', 'prazepam']"
3625,3059,['temazepam']
3626,3060,['tetrazepam']
3627,3061,['triazolam']
3628,3062,"['salt', 'temazepam', 'tetrazepam']"
3629,3063,[]
3630,3064,['hydrochloride']
3631,3065,['pindolol']
3632,3066,"['compound', 'ring']"
3633,3067,"['compound', 'ring', 'hygrog']"
3634,3068,[]
3635,3069,['carbamazepine']
3636,3070,['hydrochloride']
3637,3071,['carbothioate']
3638,3072,['hexamethyleneimine']
3639,3073,"['compound', 'ring']"
3640,3074,"['derivative', 'salt']"
3641,3075,[]
3642,3076,['sultopride']
3643,3077,[]
3644,3078,"['derivative', 'salt']"
3645,3079,"['alpha', 'salt']"
3646,3080,"['n', 'alpha', 'salt']"
3647,3081,['n']
3648,3082,"['derivative', 'salt']"
3649,3083,"['vegetable', 'alkaloid', 'salt', 'ester']"
3650,3084,['salt']
3651,3085,"['ecgonine', 'salt']"
3652,3086,"['ester', 'derivative', 'cocaine', 'ecgonine']"
3653,3087,"['salt', 'ester']"
3654,3088,"['salt', 'ester', 'derivative']"
3655,3089,"['salt', 'ester']"
3656,3090,['salt']
3657,3091,['chloridrate']
3658,3092,"['compound', 'tin']"
3659,3093,"['acid', 'salt']"
3660,3094,"['clorovinil', 'dicloroarsina']"
3661,3095,[]
3662,3096,"['chlorevynil', 'arsine']"
3663,3097,['compound']
3664,3098,['etialuminio']
3665,3099,['diethylaluminium']
3666,3100,['compound']
3667,3101,"['o', 'alquila']"
3668,3102,['isopropila']
3669,3103,['pinacolila']
3670,3104,"['c', 'grupo']"
3671,3105,"['fosfonitos', 'e', 'estere']"
3672,3106,['ligado']
3673,3107,['alquila']
3674,3108,['compound']
3675,3109,['compound']
3676,3110,[]
3677,3111,"['furaldehyde', 'furfuraldehyde']"
3678,3119,[]
3679,3120,['fluphenazine']
3680,3121,['promethazine']
3681,3122,['ring']
3682,3123,"['morpholine', 'salt']"
3683,3124,"['pirenoxine', 'sodium', 'salt', 'catalin', 'sodium', 'salt']"
3684,3125,[]
3685,3126,['anhydride']
3686,3127,[]
3687,3128,[]
3688,3129,"['d', 'moramide', 'salt']"
3689,3130,['salt']
3690,3131,"['compound', 'oxazine', 'ring']"
3691,3132,['salt']
3692,3133,['palmitate']
3693,3134,['ester']
3694,3135,['ester']
3695,3136,"['derivative', 'salt']"
3696,3137,[]
3697,3138,['salt']
3698,3139,"['derivative', 'erythromycin', 'salt']"
3699,3140,['s']
3700,3141,[]
3701,3142,['sodium']
3702,3143,"['rifamycin', 'derivative', 'salt']"
3703,3144,['hydrochloride']
3704,3145,[]
3705,3146,"['derivative', 'salt']"
3706,3147,"['cefadroxil', 'salt']"
3707,3148,"['salt', 'sodium']"
3708,3149,"['cefalexin', 'cefalotin', 'sodium']"
3709,3150,"['cefadroxil', 'salt']"
3710,3151,['sodium']
3711,3152,['salt']
3712,3153,[]
3713,3154,"['cephamicin', 'derivative', 'salt']"
3714,3155,[]
3715,3156,[]
3716,3157,[]
3717,3158,['salt']
3718,3159,['amfepramone']
3719,3160,['amfepramone']
3720,3161,['methadone']
3721,3162,['normethadone']
3722,3163,"['amfepramone', 'methadone', 'normethadone', 'salt']"
3723,3164,"['aldehyde', 'amino', 'ketone', 'amino', 'quinone', 'salt']"
3724,3165,['amfepramone']
3725,3166,"['amfepramone', 'salt']"
3726,3167,"['methadone', 'salt']"
3727,3168,['salt']
3728,3169,"['aminoanthraquinone', 'salt']"
3729,3170,['hydrochloride']
3730,3171,['salt']
3731,3172,"['amino', 'aldehyde', 'amino', 'ketone']"
3732,3173,['lysine']
3733,3174,"['ester', 'salt']"
3734,3175,['acid']
3735,3176,"['salt', 'acid']"
3736,3177,"['acid', 'salt']"
3737,3178,['tilidine']
3738,3179,['salt']
3739,3180,['salt']
3740,3181,"['acid', 'salt']"
3741,3182,['acid']
3742,3183,['levonorgestrel']
3743,3184,['norgestrel']
3744,3185,"['norgestrel', 'derivative']"
3745,3186,['succinate']
3746,3187,"['ester', 'salt']"
3747,3188,[]
3748,3189,[]
3749,3190,"['ester', 'salt', 'derivative']"
3750,3191,['allyloestrenol']
3751,3192,"['ester', 'salt', 'allyloestrenol']"
3752,3193,['desogestrel']
3753,3194,['lynestrenol']
3754,3195,['acetate']
3755,3196,"['c', 'vinblastine', 'vincristine', 'dose']"
3756,3197,"['c', 'pilocarpine']"
3757,3198,"['c', 'dihydroergocristine']"
3758,3199,"['c', 'codeine', 'salt', 'dose']"
3759,3200,"['c', 'tropisetron']"
3760,3201,"['c', 'tropisetron']"
3761,3202,"['c', 'calcium', 'folinate', 'leucovorine']"
3762,3203,"['c', 'nicotinamide', 'acid', 'dose']"
3763,3204,"['c', 'dose']"
3764,3205,"['c', 'vitamin', 'retinol', 'dose']"
3765,3206,"['c', 'calcium', 'd', 'pantothenate', 'dose']"
3766,3207,"['c', 'ester', 'vitamin', 'dose']"
3767,3208,"['c', 'retinoic', 'acid', 'dose']"
3768,3209,"['c', 'provitamin', 'dose']"
3769,3210,"['streptokinase', 'dose']"
3770,3211,"['l', 'asparaginase', 'dose']"
3771,3212,"['deoxyribonuclease', 'dose']"
3772,3213,"['acid', 'calcium', 'salt']"
3773,3214,['dihalide']
3774,3215,[]
3775,3216,['deriv']
3776,3217,"['compound', 'nitrogen', 'fuction']"
3777,3218,"['dithiocarbonate', 'xanthate']"
3778,3219,['thiocarbamate']
3779,3220,['cartap']
3780,3221,"['chlorobenzyl', 'diethylthiocarbamate']"
3781,3226,['sodium']
3782,3227,['dimethyldithiocarbamate']
3783,3229,"['monosulphide', 'tetramethylthiuram']"
3784,3230,[]
3785,3231,"['monosulphide', 'thiuram']"
3786,3232,['thiram']
3787,3233,[]
3788,3234,"['disulphide', 'thiuram']"
3789,3235,"['tetrasulphide', 'thiuram']"
3790,3236,['weight']
3791,3237,['methionine']
3792,3238,['melamine']
3793,3240,[]
3794,3244,['anilazine']
3795,3247,[]
3796,3253,"['hexanelactam', 'epsilon', 'caprolactam']"
3797,3254,['clobazam']
3798,3255,['methyprylon']
3799,3256,['piracetam']
3800,3257,['clobazam']
3801,3258,['methyprylon']
3802,3259,['lactam']
3803,3260,[]
3804,3261,['hydrochloride']
3805,3262,['pindolol']
3806,3263,"['triazine', 'ring']"
3807,3264,[]
3808,3265,['sodium']
3809,3266,['sodium']
3810,3267,"['vitamin', 'derivative']"
3811,3268,"['provitamin', 'vitamin']"
3812,3269,['corticotrophin']
3813,3270,"['c', 'cefaclor', 'dose']"
3814,3271,"['sulphate', 'dose']"
3815,3272,['dose']
3816,3273,"['pirarubicin', 'dose']"
3817,3274,['dose']
3818,3275,['thiophene']
3819,3276,['acid']
3820,3277,['acid']
3821,3278,"['aminodesacetoxycephalosporanic', 'acid']"
3822,3279,['chlormezanone']
3823,3280,[]
3824,3281,"['compound', 'sulfur', 'hetero', 'atom']"
3825,3282,[]
3826,3283,['beta']
3827,3284,['albumin']
3828,3285,"['antibody', 'specificity', 'antigen']"
3829,3286,"['fraction', 'medicine']"
3830,3287,"['vaccine', 'flu', 'dose']"
3831,3288,"['vaccine', 'poliomyelitis', 'dose']"
3832,3289,"['vaccine', 'hepatitis', 'dose']"
3833,3290,"['vaccine', 'measle', 'dose']"
3834,3291,"['vaccine', 'dose']"
3835,3292,"['vaccine', 'rubella', 'measle', 'mump', 'dose']"
3836,3293,"['vaccine', 'dose']"
3837,3294,"['vaccine', 'anticatarrh', 'antipyogen', 'dose']"
3838,3295,"['vaccine', 'medicine', 'dose']"
3839,3296,"['vaccine', 'flu', 'dose']"
3840,3297,"['vaccine', 'poliomyelitis', 'dose']"
3841,3298,"['vaccine', 'hepatitis', 'dose']"
3842,3299,"['vaccine', 'measle', 'dose']"
3843,3300,"['vaccine', 'dose']"
3844,3301,"['vaccine', 'rubella', 'measle', 'mump', 'dose']"
3845,3302,"['vaccine', 'dose']"
3846,3303,"['diethanolamine', 'acid']"
3847,3304,[]
3848,3305,['derivative']
3849,3306,[]
3850,3307,[]
3851,3308,[]
3852,3309,['monocrotophos']
3853,3310,"['chloro', 'methylacetoacetamide']"
3854,3311,"['derivative', 'product', 'salt']"
3855,3312,"['n', 'methylformamide']"
3856,3313,['dimethyllformamide']
3857,3314,[]
3858,3315,['formamide']
3859,3316,['acrylamide']
3860,3317,['methacrylamide']
3861,3318,"['derivative', 'acrylamide']"
3862,3319,[]
3863,3320,[]
3864,3321,"['earth', 'metal', 'chloride']"
3865,3322,"['dimeglumine', 'gadopentate']"
3866,3323,"['compound', 'earth', 'metal', 'yttrium']"
3867,3324,"['hydrogen', 'peroxide']"
3868,3325,"['aluminium', 'phosphide']"
3869,3326,"['magnesium', 'phosphide']"
3870,3327,"['copper', 'phosphide', 'phosphorus']"
3871,3328,['phosphide']
3872,3329,"['dinitro', 'o', 'cresol', 'salt']"
3873,3330,"['p', 'nitrophenol', 'salt']"
3874,3331,['acid']
3875,3332,"['derivative', 'salt']"
3876,3333,['diisophenol']
3877,3334,['derivative']
3878,3335,"['sulphonte', 'derivative', 'phenol', 'salt', 'ester']"
